src,tgt,score
0063127f5261aeaeeb10af28eee06046637e308a,0f5ea993ba5174d20cc7f8736cb0d360183c8aba,1.0
006325dddd1533e6fa6e5069113de689448c399d,f70706b5bc88bc5cf902ac933f2e1a15f893ac45,0.8200730085372925
0063c3035e83b99571e14d9de086da7be0d2db2f,5c6368f5d8862ed05fd79fc9182653f9d4f491ad,0.8536837697029114
0063c3035e83b99571e14d9de086da7be0d2db2f,63d561567650617becdcdb0d0424dff02a05f864,0.8634690642356873
0063c3035e83b99571e14d9de086da7be0d2db2f,ffab06534f9f9534af969a7d1ff1800929625602,0.9190519452095032
006a1cd238827781cede17f10a23b87e518a962b,1049144e7c255fcb95f8bbf9312dbca3fa107b1f,0.931799054145813
006a1cd238827781cede17f10a23b87e518a962b,548e5dc13696e12cc4a51aaabe51f7286f1c7b1e,0.914638340473175
006a1cd238827781cede17f10a23b87e518a962b,6e5d40299067e4fcca03e2d7a7115b9c4f328ecf,0.9291296601295471
006a1cd238827781cede17f10a23b87e518a962b,b341dc995925461d38fefab62364db56c24605b5,0.9475458860397339
006a1cd238827781cede17f10a23b87e518a962b,b41f5a1f3b8fc9bec1175b5a7436eb9a378aa435,0.9291298389434814
006db2fe49d4ccbc3ec2c861a20086e95366d89e,034aeb24ae9d8022e55da801652598743ed1b643,1.0000003576278687
006db2fe49d4ccbc3ec2c861a20086e95366d89e,2a314b66c4bda9dc5dcad981c39f356d79a08604,1.0000003576278687
006db2fe49d4ccbc3ec2c861a20086e95366d89e,81cbaab8ba5f5db9bf1e6af9648a9aa8310a0d62,1.0000003576278687
006db2fe49d4ccbc3ec2c861a20086e95366d89e,ab6828492bac4cfeb1858124e341a4707c285424,1.000000238418579
006db2fe49d4ccbc3ec2c861a20086e95366d89e,006db2fe49d4ccbc3ec2c861a20086e95366d89e,1.0000003576278687
007e9cf5080e34ff83bc51925512bbab0109e483,0f7776b5beed380ccb009e163354eb9cbb7f43cb,0.8549298644065857
007e9cf5080e34ff83bc51925512bbab0109e483,45c29bd287b59926dd87e3e73080999d9c029d3a,0.8535752296447754
00861b5f859eb3146203691790641cea7bf6bc38,000e1a083165339f4497ea7cb67c79f6edd9b81a,0.8680222034454346
00861b5f859eb3146203691790641cea7bf6bc38,c3bad381f9ae1c85ca30fd1e671981a5c7d4f317,0.8955518007278442
008b1ca7729090fd7a9b1adba14c81a9ba4f9629,62bc70662c2fb4d3145c7a6e25c35e24d2c702a0,0.8378708362579346
008b1ca7729090fd7a9b1adba14c81a9ba4f9629,72f5a1714402e872ebbb823f05e507d17d9c926e,0.8254969120025635
008e27471298a136dc3f2778902980c3924a95ec,3f11c42e06824b81b56c21ebdcdd799bb453058f,0.8807293176651001
008e27471298a136dc3f2778902980c3924a95ec,6487d4952390c6f8ca1e9e5abaaac3af9dfe2769,1.000000238418579
008e27471298a136dc3f2778902980c3924a95ec,95cc072913c029662b7e1ce3bbd28b845ab564b1,0.8807294368743896
0095a6e7c3ff569be278d9f6c60f2adb2e71a9a3,bf1a04212b9883e429439467200e4625529a2283,0.8338367342948914
0095a6e7c3ff569be278d9f6c60f2adb2e71a9a3,e826d20ea7b16e66ab6c34535cd6b853146a2783,0.8306183815002441
00965fb32c18fdb8bbfb70bacaaa3d96ea903a72,b405f133321b39bc9e8af929fda5fbccdbec7aa5,0.8237441182136536
009f44bc6e074941be708b1c8946b67bb1209dc5,e186970a2c8f40b82799c4b6b20740dd564833b7,0.8341042995452881
009f44bc6e074941be708b1c8946b67bb1209dc5,fa2d0e17cdc4128d2c4e3465604b4466edd36967,0.8229421377182007
00a07086d9af419c8c2b5a6dec936bea6092be2b,0c4216676834e1ae6dfdea6b4ae30853e97c49c1,0.9042055606842041
00a07086d9af419c8c2b5a6dec936bea6092be2b,83b6581a81c6fc222320be8e2b3642567f85fc05,0.856904149055481
00a1bc05e42b5f110e08459d0af3b9198de85090,b2087e68b816d8d8116ef0a9ca34d9461c6b4d10,0.8755027055740356
00b0cad7e298d0cabac7da0e360ab0f75ffa301b,a09e60302cbd63c58ff3a7181d48a16f211f404a,0.9115528464317322
00b0cad7e298d0cabac7da0e360ab0f75ffa301b,fea7d66f22292fc95bb5e39ca1c0ca67b3aae45b,0.8242055177688599
00b8d1b61b6f4530fa7d406e610c3455eb50d4c0,5a160f56d743bc5bf3394bcade8ede607a34f7c3,0.9248045682907104
00b8d1b61b6f4530fa7d406e610c3455eb50d4c0,7b817a2e3209ca3e965950fe85e9a0dceead7728,0.8329774141311646
00b8d1b61b6f4530fa7d406e610c3455eb50d4c0,b394cbafc064903b6aee6809a6da3f25e08c4129,0.8312829732894897
00b8d1b61b6f4530fa7d406e610c3455eb50d4c0,e1afae53e65920fee4a63c96904f20a51df9ca65,0.836054801940918
00bc1ca08a0c704c6b3dd0d46e9ccc18f0be13f9,293ad05d4f25b05f1dfefae12e9c0ec7ce802c68,0.8356374502182007
00bc1ca08a0c704c6b3dd0d46e9ccc18f0be13f9,352a807a7ad748d57fb63df245f1e2cfa5c4c9e5,0.8379705548286438
00bc1ca08a0c704c6b3dd0d46e9ccc18f0be13f9,58332ae7959757ce87a894fcd542b85da075dfd9,0.9113419055938721
00bc1ca08a0c704c6b3dd0d46e9ccc18f0be13f9,c5d0646e7aeecc504bfa0a03ef203788794a1902,0.8322730660438538
00bc1ca08a0c704c6b3dd0d46e9ccc18f0be13f9,f8968846ebc75c8d460ec17e1dae500f8556a0f0,0.8336434364318848
00bd8f8c643a0cdcc5d5c6cdbc04d84b645966f7,399e703ea4d362228384892ef25184034f79664a,0.9999998807907104
00bd8f8c643a0cdcc5d5c6cdbc04d84b645966f7,5591d72821b5cc05aefe69e950b1c48167505152,0.9296810626983643
00bd8f8c643a0cdcc5d5c6cdbc04d84b645966f7,60cf94c8b424651972ad9816e9653e1a3f36fc3e,1.0000001192092896
00bd8f8c643a0cdcc5d5c6cdbc04d84b645966f7,8b7898bcc1213e1106e4dec2589cbdecb5704cfe,1.0000001192092896
00bd8f8c643a0cdcc5d5c6cdbc04d84b645966f7,00bd8f8c643a0cdcc5d5c6cdbc04d84b645966f7,0.9999998807907104
00c2b43868cab914d9ac3cb2b80210790dc295ec,658b06e3cf4d17782b5ba5524592bc79f89b416b,0.8478167653083801
00c4f7c9a9dd52cc9b79e736380b4f389f6987bf,5d6cc5b9631e141da965583d38c1d98006150dce,0.8299190998077393
00c4f7c9a9dd52cc9b79e736380b4f389f6987bf,60aedc78ad7799a78b73e80e1f548160c02dbbcb,0.8285312652587891
00c722140efeb66abaa83e1282f86e2d4b871782,a5b1a2aa6cdfe67a9d2390d83e8e1ca3f2f202e9,0.9970622062683105
00cd87f9ff096d88ea2c7b79dec8373c910b46c9,dbf3c797e65a05114f0dea22856a4740447b7d50,0.8509941101074219
00cdac49c6ee819f5fa03a8f5911f1bc79ae0c3c,bb1f9d57d187297e112dbb987e18c9174aaffb87,0.8433421850204468
00d91b1cab714addf3c13262d78345e40ea54965,0a56ae874b31bf45dea6b49a458c62f62c8c0783,1.0000003576278687
00d91b1cab714addf3c13262d78345e40ea54965,42da79bf40d010a70241b7581d4e66214196f9af,1.000000238418579
00d91b1cab714addf3c13262d78345e40ea54965,51b1b43775d4d99aea17b9973e64697fece038be,1.000000238418579
00d91b1cab714addf3c13262d78345e40ea54965,689421c205d8e00adc9d6a192e68f964d4492c34,1.0000003576278687
00d91b1cab714addf3c13262d78345e40ea54965,9c8a8d590880e1fd7215e79e68c3f2d2c222a30b,1.0000003576278687
00e403a27c017aa9394334cfcfaa92ec21d1d8ce,ce8b13af25c90ca77a2c8f20df9dbfc3e1b03b9d,0.9008193016052246
00e403a27c017aa9394334cfcfaa92ec21d1d8ce,dc8b204fad823839f1ae6c5655699fbf5ad20384,0.9008196592330933
00e81aa7cb2f3856f72f1a77247a67a43152305d,218bb181179a00ae411c932fd6771754c13a94a0,0.9245287179946899
00ecaa0f6280d8a26df6fa9b69b9132ec2880554,00ecaa0f6280d8a26df6fa9b69b9132ec2880554,1.000000238418579
00ee1720196168f30433876a70197b630ef31fda,27e18f4d3bd7fff001fe90b34d526ce06ea3c073,0.9252603650093079
0106213ac1e74c8146384447ed0fd52ac0a029c7,05ce7a5a80520ab27a01898b243d6da923420686,1.0000001192092896
0106213ac1e74c8146384447ed0fd52ac0a029c7,3488c73586ceb124de0e3352436c1866501acd0a,1.000000238418579
0106213ac1e74c8146384447ed0fd52ac0a029c7,621fb70698466d17324440c5bde8500dffaa9e05,1.0000001192092896
0106213ac1e74c8146384447ed0fd52ac0a029c7,782b847b9c76f079b06d0a4e6698b43b9984e587,1.0000001192092896
0106213ac1e74c8146384447ed0fd52ac0a029c7,0106213ac1e74c8146384447ed0fd52ac0a029c7,1.0000001192092896
010c4505ba4420a5015b355694ebb988feaec338,f6e2b66d864649f518f2294dc255215a7f532a8c,0.8308242559432983
01134347acc1c6548cafa7dd3c3a52d29dbe705f,3cb03e972ae3d68891fc3e9d6e50349bc2e11f36,0.9238250851631165
01134347acc1c6548cafa7dd3c3a52d29dbe705f,d45403fdd9e8b0d2928a8cc26e45a634c579fc9a,0.9238251447677612
0117f036ca4d0824ee194eafd5cfae82ea9bdde6,0117f036ca4d0824ee194eafd5cfae82ea9bdde6,1.0000001192092896
011e85b5db1966777802b73c51d7fcf7577eb20f,a146f7130064f610a43ca8292d95be109875ce66,0.8449695110321045
011e85b5db1966777802b73c51d7fcf7577eb20f,a4f998c3a4330f3251903281d94c35112abba8db,0.8222243785858154
011e85b5db1966777802b73c51d7fcf7577eb20f,c8e19ee2c3b561548dfc6fa60fb343300df9759a,0.8231695890426636
0120ecea89f3693525261f24458401e044807582,54d6a6fd4051e3ccbacf1700db8771e2122aaa03,0.8493555784225464
0120ecea89f3693525261f24458401e044807582,f6fbcbb7209453b233adb0192ed9d32161b8327f,0.853711724281311
01214a905e8a9c626940cef9007ef8506270fea1,088ddbcf5f4e99e75bd4a8c69180d8d101162ca3,0.8752986192703247
01214a905e8a9c626940cef9007ef8506270fea1,0f4c674ebade7a65e1cfa02045486353c45e7ed8,0.9870773553848267
01214a905e8a9c626940cef9007ef8506270fea1,10c955adfb014c5dd0bd85fa9e4171e2f6c62719,0.8897753953933716
01214a905e8a9c626940cef9007ef8506270fea1,93cc94c77fea39e1b6cd31ffbcde7cb3725e40d2,0.9870773553848267
01214a905e8a9c626940cef9007ef8506270fea1,9b10d776636a245c13aaa6e3c981f3f1cf287a28,0.9722737669944763
012311ec2e0ea605e7a9630cb1441a95bfc9a9b2,4688a2ca6c603c4be0a11718ac0cd4f170bcf95c,0.8431786298751831
013510b4a5a7e2fcadeeec30f40bee9b3ebbd477,786fa55f8cc6506ba264b6c6b06aa6bdbfacf59e,0.8341413736343384
01363753e93f5db9093bf63ea334d19dae1cc732,09f18bb343588d7f4626d9606c70780cef591c18,0.8827024698257446
01363753e93f5db9093bf63ea334d19dae1cc732,f9ae9d698421dd8193c618f40dd8a4bd341acb08,0.9999996423721313
0139c4892b22ff3805d1b958d473cf36647c4b9a,5b226675c784a7a51841c726166f39eefbfe8896,0.8279763460159302
0139c4892b22ff3805d1b958d473cf36647c4b9a,b966e145d7293c9c928cfc7cfe5c8fbabdb66c90,0.8279763460159302
0139c4892b22ff3805d1b958d473cf36647c4b9a,d4d8765a6482b9c11483f48730e18f15808df134,0.8630867004394531
0139c4892b22ff3805d1b958d473cf36647c4b9a,0139c4892b22ff3805d1b958d473cf36647c4b9a,0.9999998807907104
013efe50edbfd15163e12f0fcb5553d8c24d762e,3bf0899b4ee5df357c7812c38a8b556b7b4d2646,0.8823709487915039
013efe50edbfd15163e12f0fcb5553d8c24d762e,6fd8b82262624692247296c90f24d851ba74d963,0.9037636518478394
01465e9525b32ca7b6ae7a6ce3ea3c305507c095,4b83bb7d1b6986f7811006f26e4700bc0c461214,0.8557301759719849
01465e9525b32ca7b6ae7a6ce3ea3c305507c095,d6933dc0db4f396c51a47af1d827708e4c395da1,0.9095382690429688
014a95719151ba629a08ade7920c54bd71032837,014a95719151ba629a08ade7920c54bd71032837,1.000000238418579
014e0d675f10c31062f97ef07e992e45fa3b0575,d81195b3ab8b488c7af7f8f958d71c56ace16e46,0.9892104864120483
015eeef464c21ac2990f89c8b31a6f2dd7f741e8,ed89dc02eeb7cf799a10907c22b4d98a16af912d,1.000000238418579
01680810c5c67a92501d6e4d27e06b2e09c5feda,2569aef9529bc6211fe24d9f45aa72b8379fb09c,0.8860293030738831
01680810c5c67a92501d6e4d27e06b2e09c5feda,28074cd5db90ff61153e5d193ab648be0bfb3178,0.8431206941604614
01680810c5c67a92501d6e4d27e06b2e09c5feda,6b2e821a3eec111c0480d3889702848f2af2c005,0.8860292434692383
01680810c5c67a92501d6e4d27e06b2e09c5feda,80b54b15ea6029bfa96a2fd86e6ba18014b63475,0.8860293030738831
01680810c5c67a92501d6e4d27e06b2e09c5feda,cb7a873964785adf43f04ea83fd7947cb31710ab,0.8860293030738831
016dd41ce43133c1c049eb351b25b1070c8b2a7a,d9a417b0d88ae0070dda8737899bc2d98e6cd422,0.9999994039535522
016eeecda8b47d08b3494898469019bfac34bde0,97fbc3467be96c15d67bd8a5528bdc189fc7ce3e,0.8395546078681946
016eeecda8b47d08b3494898469019bfac34bde0,d5e7d008bfaf6f7c4563a63f318bb168d85efbfd,0.8399351835250854
01780e2d7a0fdc69ec97228bb94d312ab7a04768,01780e2d7a0fdc69ec97228bb94d312ab7a04768,1.000000238418579
018d264fbb6fd6b9b9046df6b6a690fe1f18f93c,10c955adfb014c5dd0bd85fa9e4171e2f6c62719,0.8664512634277344
018d264fbb6fd6b9b9046df6b6a690fe1f18f93c,51245f22cec64878e8af9a91d65d2fa8317fae4a,0.9043265581130981
018d264fbb6fd6b9b9046df6b6a690fe1f18f93c,923ec6834b2e3f866f6d46485b8fab7ed65dd65b,0.858299195766449
018d264fbb6fd6b9b9046df6b6a690fe1f18f93c,a6a3fd3685e2758cf737e9a8a1e1bce932c11dd8,0.8582991361618042
018d264fbb6fd6b9b9046df6b6a690fe1f18f93c,cc92188f77305a5b8d7a3e1b9351716a11ca8fe7,0.8582991361618042
0192f105a1a804c1f57f8d9260d2b41d98126fdf,b6174ce0fe9fd0c038c338d49cc5d63094ac8c37,0.9177827835083008
0192f105a1a804c1f57f8d9260d2b41d98126fdf,f74b69f3120216c7d5a5363dbb3604b1d3b54f07,0.9568341970443726
019d504446c6bda61f61bc8605549e603e6cf129,019d504446c6bda61f61bc8605549e603e6cf129,1.0
019e1d0a63e052cf5ba56e877bf089a8d56fdcd0,eb5068abd0c20c46a17281eb06a8544e1155513d,0.9212757349014282
01a03b4f814f8bdc019d1e690e3d149fa4f6f562,a7c84f96ce0294ae20870ef804d92f047bf9dd21,0.8574316501617432
01a518c661e0185442b1ed2f4cd5fe1658617268,01a518c661e0185442b1ed2f4cd5fe1658617268,1.0
01a59e2397f4bac60390cc16b2c0bbaa4cde7ac4,65622600e69d4db7d79c364a50dccdb68e8d4697,1.000000238418579
01ab11582c17dc583d44dffdb6bbefc2606f42f2,04e166ca123a72616cc9c02e766b62512cae29ef,0.8511196374893188
01ab11582c17dc583d44dffdb6bbefc2606f42f2,2143ba5486b262bb07d63b22e106e53173218f85,0.8521307110786438
01ab11582c17dc583d44dffdb6bbefc2606f42f2,79ebcd4c9cda3cbdf2190f18e8c96768a0d781c6,0.8611132502555847
01ab11582c17dc583d44dffdb6bbefc2606f42f2,7a8d5d863978100c4e3e811b95b6914c81f6e4e1,0.8492948412895203
01ab11582c17dc583d44dffdb6bbefc2606f42f2,c236cfdd771ec03bd9c0fa3622e5be3bf9789049,0.9999997615814209
01b1e11dfffeb690d05c32abc901e435ac5e9862,2857db739ca0e512269912b6555721ed36aafd0b,0.8936412930488586
01b1e11dfffeb690d05c32abc901e435ac5e9862,5aa23640bccee326214fc55efe315a900ff1ad9d,0.8286194801330566
01b1e11dfffeb690d05c32abc901e435ac5e9862,8868a5989b8c47cc62cedfb00c4e9d3eee21c50d,0.9743936061859131
01b1e11dfffeb690d05c32abc901e435ac5e9862,b6fc5fb38a1a1b7fbb7025d3fcd3ce2d87aa9732,1.000000238418579
01b1e11dfffeb690d05c32abc901e435ac5e9862,01b1e11dfffeb690d05c32abc901e435ac5e9862,1.0000004768371582
01b87d99990bd46f0e57864e6ace706d22894535,8a96a411b5ae09989cec81c7dc98e117b007e8be,0.9714083671569824
01b87d99990bd46f0e57864e6ace706d22894535,01b87d99990bd46f0e57864e6ace706d22894535,1.0000001192092896
01b97d96edf2a9ba646724aa65c955a150a1ae0d,af835f6eeae9b823f5bfad97e9bfd4354674a7df,0.9957627654075623
01c0e934d38e68b4a514da409ae6453513b9d795,4368b4f6a4fb4db1bedd224b1d623b5f02ec41a6,0.8415173292160034
01c25c53e27097c8a84e8b75bd71b5773a12f09a,4ee447463e119a23503408f03eed0c8a20f8a39f,0.8420873880386353
01cb9394d559b3c94a66518599e65b30b9079f7c,2275696f3bee1e114b2822d48918b1cbc9483132,0.835219144821167
01cb9394d559b3c94a66518599e65b30b9079f7c,436bc2972abd8cec0983651f9c6b68e8c4e56e2a,0.8449092507362366
01cb9394d559b3c94a66518599e65b30b9079f7c,46d0ac6b546e052d61d0205b7938cb03b1360099,0.8473463654518127
01cb9394d559b3c94a66518599e65b30b9079f7c,4bad478beb53897156b3298109cfca681a6ef0db,0.9303611516952515
01cc035b57c4400de8b7b01ae646c0eb8278fb01,b4f1646542c06b551be14a8d0147227ca74955de,0.8204057216644287
01cc05c5374298702583d3b47924bd65597797c5,371b8be0e7cc8fda9fb1e07963e9dfeb6c007a66,0.925794243812561
01cc05c5374298702583d3b47924bd65597797c5,8c183407f8d3bf2d7ad44d60b926f7c2b76721f8,1.000000238418579
01cc05c5374298702583d3b47924bd65597797c5,961a7027e0aa5810e85bc46bd40fc2e406027f9e,1.000000238418579
01cc05c5374298702583d3b47924bd65597797c5,b1d464ceb87c896de0814debef4a3b08b11b5f10,1.000000238418579
01cc05c5374298702583d3b47924bd65597797c5,01cc05c5374298702583d3b47924bd65597797c5,1.000000238418579
01cd1e1c907fc9ecdff67279c1c2c14dbe82687b,7f8eb3ac9f1126f121d0c4599cc74a3bb02a76d9,1.000000238418579
01cd1e1c907fc9ecdff67279c1c2c14dbe82687b,d7ec1fb2b4de5168e01c27a4b7c4f02e5a5e8330,1.000000238418579
01cd1e1c907fc9ecdff67279c1c2c14dbe82687b,01cd1e1c907fc9ecdff67279c1c2c14dbe82687b,1.000000238418579
01d5c1ce33d1b738d7bfa053e67a4f2e71cff777,b149d66a75f47809dacf15e9f3ab0a4e145e40b3,0.865807294845581
01d5c1ce33d1b738d7bfa053e67a4f2e71cff777,ba1b92bfec08ad7cfba5fb79304a0a77931ad553,0.890562891960144
01d5c1ce33d1b738d7bfa053e67a4f2e71cff777,01d5c1ce33d1b738d7bfa053e67a4f2e71cff777,1.0
01d71b811aa4fe93d304617f8e9dd6c063101c23,20223d6bc70dfb8f9e6b6fed019dcf3da281fd0a,0.8721598386764526
01dc2d0e54b57852b594c44edbfde1daa25e746d,cdf56c6189a9f3776c4b51a30cacb91f2b486d75,0.8212215900421143
01dd0d29162d36cffcccc5438a9e562ab766fde6,01dd0d29162d36cffcccc5438a9e562ab766fde6,1.0000001192092896
01dd9c60e372532476a10615b3e87ee9c0e9ac69,60ef512046aa4196f719098d6bc3fc715604f5af,0.8424574732780457
01dd9c60e372532476a10615b3e87ee9c0e9ac69,7467e4a1cf07a44c3b2d5a84c79610a6d4b32798,0.842221736907959
01e8aca70b71edfab0dce3b5604ae99ab41845de,01e8aca70b71edfab0dce3b5604ae99ab41845de,0.9999998807907104
01f62fa7bffd0c9b515752d00d41b83da1ca0979,3663265b7ce87696bc51c042f195e097ad606480,0.8405852317810059
01f7d250f474334fdc275c1e8d926fa9a5149b4d,5bf8226e3acca9ad39e3511de346f6354df56c2e,0.9077556133270264
01f7d250f474334fdc275c1e8d926fa9a5149b4d,e71e9c40090df128d4abd31ea645d6a488b4312f,0.9077557325363159
01f8586bd2100758860c169235a34cbde4c680ef,29cc804475a8f737e250508fd0d8141bddf99b77,1.000000238418579
01f8586bd2100758860c169235a34cbde4c680ef,2a6282aef99e95aaa268b0f38624ebecc3c0fa36,1.000000238418579
01f8586bd2100758860c169235a34cbde4c680ef,3c9baab898ac8f547aea221f510c68d34c3f353e,1.000000238418579
01f8586bd2100758860c169235a34cbde4c680ef,9a4490587a5d92d84351dab008e6353a2e3733cf,1.000000238418579
01f8586bd2100758860c169235a34cbde4c680ef,af9a2cb3835adbbf5dbe6c3885f581ed8051faf2,1.000000238418579
01f88600dec191b17c4d44ec7d42f1ffc7c1da34,346a559a099ffe1cc170739d760558628e82373c,0.8248723745346069
01ffbe548fe3ed561bbc7c93477d22dbfb010936,85d6200979fc10a3237d43452d5e7080a927e108,0.8894003629684448
02036ae947a5a8f17565629b363cc6e435501129,9920b6e3b14c45d4cc4302d4530a1429861b5026,0.8296984434127808
0207212671fcc9856e599ffc09dd0c08cb68588d,8a3f5fbae9c5b06c5beaab2d044165c7e76c8c15,0.9988621473312378
0207dd8b01dd35a2b6de68907523e96516930918,0680af2f46006d193dca01d2e50502ec52508808,0.9224184155464172
0216c3d3e658dae99c49fc0f091f48053016d1aa,1534b512f6ade9407bbb8480df5f40144759bfb1,0.8634915351867676
0216c3d3e658dae99c49fc0f091f48053016d1aa,2a2d015368612f34fe7176f3f72a6363d078f091,0.8694838881492615
0216c3d3e658dae99c49fc0f091f48053016d1aa,403bbdb5aecbae4fbeb30469a10f7aeeffcf23af,0.8749038577079773
0216c3d3e658dae99c49fc0f091f48053016d1aa,6cb9e40785d42cf679b93cd6e49e0357b2e2d556,0.8608962893486023
0216c3d3e658dae99c49fc0f091f48053016d1aa,d291247483021fcc2c7ab3158655379c77d4a7dd,0.8597875237464905
021dfb96bd1ed44a40d3696f9fa574927aec80ad,1cbd00b6dad486c26d3f3216cc7df54e6d78aad1,0.8376919031143188
021f36ff819cd3136bb5d3b544f9056d8e780167,4dc254df3581f93dea15fc5994e3f018d484c564,0.8212316036224365
